Zone,File,Year,Units,NumUnits,MeanCompound,MedianCompound,StdCompound
texts_climate_only_Zone3,UNGA62_2007_BOL_62_2007_CLIMATE.txt,,sentences,5,0.1173,0.1531,0.2687249523211419
texts_climate_only_Zone3,UNGA62_2007_BRA_62_2007_CLIMATE.txt,,sentences,10,0.14066,0.0898,0.37676320998738716
texts_climate_only_Zone3,UNGA62_2007_BRB_62_2007_CLIMATE.txt,,sentences,7,0.2129285714285714,0.2023,0.408164297151757
texts_climate_only_Zone3,UNGA62_2007_BRN_62_2007_CLIMATE.txt,,sentences,3,0.11723333333333334,0.296,0.37296398694184346
texts_climate_only_Zone3,UNGA62_2007_BTN_62_2007_CLIMATE.txt,,sentences,6,-0.07075000000000001,0.0,0.4031167851876178
texts_climate_only_Zone3,UNGA62_2007_BWA_62_2007_CLIMATE.txt,,sentences,3,0.003233333333333329,0.443,0.6459000249436613
texts_climate_only_Zone3,UNGA62_2007_CAF_62_2007_CLIMATE.txt,,sentences,7,0.3274285714285714,0.3818,0.5091281587584959
texts_climate_only_Zone3,UNGA62_2007_CHE_62_2007_CLIMATE.txt,,sentences,8,0.07722499999999999,0.0386,0.5115782851871257
texts_climate_only_Zone3,UNGA62_2007_CHL_62_2007_CLIMATE.txt,,sentences,9,0.19998888888888888,0.1477,0.5037720305509548
texts_climate_only_Zone3,UNGA62_2007_CHN_62_2007_CLIMATE.txt,,sentences,8,0.436175,0.59265,0.3481860269669075
texts_climate_only_Zone3,UNGA62_2007_CMR_62_2007_CLIMATE.txt,,sentences,5,0.58712,0.6106,0.1275513606356279
texts_climate_only_Zone3,UNGA62_2007_COD_62_2007_CLIMATE.txt,,sentences,4,-0.024849999999999997,-0.04074999999999998,0.4267705736106931
texts_climate_only_Zone3,UNGA62_2007_COG_62_2007_CLIMATE.txt,,sentences,4,0.456825,0.546,0.3722052751842725
texts_climate_only_Zone3,UNGA62_2007_COL_62_2007_CLIMATE.txt,,sentences,1,0.1779,0.1779,0.0
texts_climate_only_Zone3,UNGA62_2007_COM_62_2007_CLIMATE.txt,,sentences,1,-0.1027,-0.1027,0.0
texts_climate_only_Zone3,UNGA62_2007_CPV_62_2007_CLIMATE.txt,,sentences,10,-0.09516999999999999,-0.23975,0.4851986171662075
texts_climate_only_Zone3,UNGA62_2007_CRI_62_2007_CLIMATE.txt,,sentences,7,0.11954285714285715,0.2411,0.5516220156622333
texts_climate_only_Zone3,UNGA62_2007_CUB_62_2007_CLIMATE.txt,,sentences,3,-0.4964666666666666,-0.4215,0.21940155473975614
texts_climate_only_Zone3,UNGA62_2007_CYP_62_2007_CLIMATE.txt,,sentences,5,0.0348,0.0772,0.1856687803590038
texts_climate_only_Zone3,UNGA62_2007_CZE_62_2007_CLIMATE.txt,,sentences,2,0.67665,0.67665,0.03975000000000001
texts_climate_only_Zone3,UNGA62_2007_DEU_62_2007_CLIMATE.txt,,sentences,12,0.276775,0.1866,0.3226332621956391
texts_climate_only_Zone3,UNGA62_2007_DMA_62_2007_CLIMATE.txt,,sentences,14,-0.05394285714285714,-0.13775,0.5185424375996981
texts_climate_only_Zone3,UNGA62_2007_DNK_62_2007_CLIMATE.txt,,sentences,10,0.49873,0.6786,0.4375511719787755
texts_climate_only_Zone3,UNGA62_2007_DOM_62_2007_CLIMATE.txt,,sentences,2,-0.148,-0.148,0.148
texts_climate_only_Zone3,UNGA62_2007_DZA_62_2007_CLIMATE.txt,,sentences,7,0.09534285714285716,0.0,0.6109427278679187
texts_climate_only_Zone3,UNGA62_2007_ECU_62_2007_CLIMATE.txt,,sentences,4,0.277275,0.246,0.34051309354413967
texts_climate_only_Zone3,UNGA62_2007_ESP_62_2007_CLIMATE.txt,,sentences,1,0.4767,0.4767,0.0
texts_climate_only_Zone3,UNGA62_2007_EST_62_2007_CLIMATE.txt,,sentences,7,0.22554285714285713,0.0,0.4504999884482093
texts_climate_only_Zone3,UNGA62_2007_ETH_62_2007_CLIMATE.txt,,sentences,3,-0.10553333333333333,-0.4215,0.6740343825717564
texts_climate_only_Zone3,UNGA62_2007_FIN_62_2007_CLIMATE.txt,,sentences,6,0.40476666666666666,0.45625000000000004,0.19231144589499147
texts_climate_only_Zone3,UNGA62_2007_FJI_62_2007_CLIMATE.txt,,sentences,1,0.7717,0.7717,0.0
texts_climate_only_Zone3,UNGA62_2007_FRA_62_2007_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone3,UNGA62_2007_FSM_62_2007_CLIMATE.txt,,sentences,11,0.20025454545454544,0.2732,0.550763201655231
texts_climate_only_Zone3,UNGA62_2007_GAB_62_2007_CLIMATE.txt,,sentences,7,0.22107142857142859,0.0,0.33516288455566423
texts_climate_only_Zone3,UNGA62_2007_GBR_62_2007_CLIMATE.txt,,sentences,7,0.10147142857142857,0.2023,0.6609142838615646
texts_climate_only_Zone3,UNGA62_2007_GEO_62_2007_CLIMATE.txt,,sentences,1,0.836,0.836,0.0
texts_climate_only_Zone3,UNGA62_2007_GHA_62_2007_CLIMATE.txt,,sentences,1,0.2732,0.2732,0.0
texts_climate_only_Zone3,UNGA62_2007_GIN_62_2007_CLIMATE.txt,,sentences,2,0.11405,0.11405,0.08825
texts_climate_only_Zone3,UNGA62_2007_GMB_62_2007_CLIMATE.txt,,sentences,1,0.8658,0.8658,0.0
texts_climate_only_Zone3,UNGA62_2007_GNQ_62_2007_CLIMATE.txt,,sentences,5,-0.010259999999999981,0.1531,0.5895548883691831
texts_climate_only_Zone3,UNGA62_2007_GRC_62_2007_CLIMATE.txt,,sentences,3,0.6974666666666667,0.6705,0.1038681963943835
texts_climate_only_Zone3,UNGA62_2007_GRD_62_2007_CLIMATE.txt,,sentences,17,0.10480588235294118,0.0,0.41895233825592115
texts_climate_only_Zone3,UNGA62_2007_GTM_62_2007_CLIMATE.txt,,sentences,1,-0.6369,-0.6369,0.0
texts_climate_only_Zone3,UNGA62_2007_GUY_62_2007_CLIMATE.txt,,sentences,13,0.22920769230769233,0.296,0.4730890848968307
texts_climate_only_Zone3,UNGA62_2007_HND_62_2007_CLIMATE.txt,,sentences,1,0.8625,0.8625,0.0
texts_climate_only_Zone3,UNGA62_2007_HRV_62_2007_CLIMATE.txt,,sentences,2,-0.18679999999999997,-0.18679999999999997,0.3399
texts_climate_only_Zone3,UNGA62_2007_HUN_62_2007_CLIMATE.txt,,sentences,3,0.44060000000000005,0.631,0.3125062986031908
texts_climate_only_Zone3,UNGA62_2007_IDN_62_2007_CLIMATE.txt,,sentences,14,0.13561428571428571,0.0,0.45121824756848594
texts_climate_only_Zone3,UNGA62_2007_IND_62_2007_CLIMATE.txt,,sentences,9,0.25303333333333333,0.296,0.4034534697114678
texts_climate_only_Zone3,UNGA62_2007_IRL_62_2007_CLIMATE.txt,,sentences,1,0.8592,0.8592,0.0
texts_climate_only_Zone3,UNGA62_2007_ISL_62_2007_CLIMATE.txt,,sentences,15,0.050313333333333335,0.0,0.47894232341228266
texts_climate_only_Zone3,UNGA62_2007_ITA_62_2007_CLIMATE.txt,,sentences,4,0.42357500000000003,0.4737,0.26981366139430374
texts_climate_only_Zone3,UNGA62_2007_JAM_62_2007_CLIMATE.txt,,sentences,4,0.346975,0.4118,0.408565572307555
texts_climate_only_Zone3,UNGA62_2007_JOR_62_2007_CLIMATE.txt,,sentences,1,-0.8492,-0.8492,0.0
texts_climate_only_Zone3,UNGA62_2007_JPN_62_2007_CLIMATE.txt,,sentences,8,0.2700125,0.2294,0.3874338086612344
texts_climate_only_Zone3,UNGA62_2007_KAZ_62_2007_CLIMATE.txt,,sentences,2,-0.4511,-0.4511,0.4511
texts_climate_only_Zone3,UNGA62_2007_KEN_62_2007_CLIMATE.txt,,sentences,2,0.0,0.0,0.0
texts_climate_only_Zone3,UNGA62_2007_KHM_62_2007_CLIMATE.txt,,sentences,9,0.24746666666666664,0.4404,0.5205796214050471
texts_climate_only_Zone3,UNGA62_2007_KIR_62_2007_CLIMATE.txt,,sentences,7,0.21712857142857142,0.1531,0.35508459239328033
texts_climate_only_Zone3,UNGA62_2007_KNA_62_2007_CLIMATE.txt,,sentences,6,0.34585,0.41169999999999995,0.3869535060357165
texts_climate_only_Zone3,UNGA62_2007_KOR_62_2007_CLIMATE.txt,,sentences,2,0.05135,0.05135,0.05135
texts_climate_only_Zone3,UNGA62_2007_KWT_62_2007_CLIMATE.txt,,sentences,1,-0.9408,-0.9408,0.0
texts_climate_only_Zone3,UNGA62_2007_LAO_62_2007_CLIMATE.txt,,sentences,4,0.20145000000000002,0.10115,0.43917327161383585
texts_climate_only_Zone3,UNGA62_2007_LBR_62_2007_CLIMATE.txt,,sentences,4,-0.15192499999999998,-0.41135,0.5924692581687255
texts_climate_only_Zone3,UNGA62_2007_LCA_62_2007_CLIMATE.txt,,sentences,11,0.07234545454545455,0.0,0.5495713525742112
texts_climate_only_Zone3,UNGA62_2007_LIE_62_2007_CLIMATE.txt,,sentences,3,0.7269666666666666,0.6908,0.06602385090926528
texts_climate_only_Zone3,UNGA62_2007_LSO_62_2007_CLIMATE.txt,,sentences,10,-0.12457,-0.125,0.444474678806341
texts_climate_only_Zone3,UNGA62_2007_LTU_62_2007_CLIMATE.txt,,sentences,6,0.42264999999999997,0.47635,0.38327575255943336
texts_climate_only_Zone3,UNGA62_2007_LUX_62_2007_CLIMATE.txt,,sentences,6,0.42696666666666666,0.7335499999999999,0.6411337007381708
texts_climate_only_Zone3,UNGA62_2007_LVA_62_2007_CLIMATE.txt,,sentences,1,0.4215,0.4215,0.0
texts_climate_only_Zone3,UNGA62_2007_MAR_62_2007_CLIMATE.txt,,sentences,1,0.2263,0.2263,0.0
texts_climate_only_Zone3,UNGA62_2007_MCO_62_2007_CLIMATE.txt,,sentences,6,-0.18264999999999998,0.0,0.3633440782050351
texts_climate_only_Zone3,UNGA62_2007_MDA_62_2007_CLIMATE.txt,,sentences,2,0.19185000000000002,0.19185000000000002,0.7341500000000001
texts_climate_only_Zone3,UNGA62_2007_MDG_62_2007_CLIMATE.txt,,sentences,11,-0.1127272727272727,0.0,0.4392633566881326
texts_climate_only_Zone3,UNGA62_2007_MDV_62_2007_CLIMATE.txt,,sentences,9,0.12754444444444443,0.1779,0.5226648514235296
texts_climate_only_Zone3,UNGA62_2007_MEX_62_2007_CLIMATE.txt,,sentences,8,0.291525,0.41169999999999995,0.45575844410718275
texts_climate_only_Zone3,UNGA62_2007_MHL_62_2007_CLIMATE.txt,,sentences,8,0.185475,0.43095,0.48854967441909114
texts_climate_only_Zone3,UNGA62_2007_MKD_62_2007_CLIMATE.txt,,sentences,4,0.16895,0.1909,0.4829241218866583
texts_climate_only_Zone3,UNGA62_2007_MLT_62_2007_CLIMATE.txt,,sentences,8,0.23545,0.2253,0.4569984928859175
texts_climate_only_Zone3,UNGA62_2007_MMR_62_2007_CLIMATE.txt,,sentences,15,0.0851,0.0,0.3589982246938463
texts_climate_only_Zone3,UNGA62_2007_MNE_62_2007_CLIMATE.txt,,sentences,8,0.1331125,0.2177,0.4504574742345275
texts_climate_only_Zone3,UNGA62_2007_MNG_62_2007_CLIMATE.txt,,sentences,20,0.27853500000000003,0.37795,0.37732795056157714
texts_climate_only_Zone3,UNGA62_2007_MOZ_62_2007_CLIMATE.txt,,sentences,19,0.4883736842105263,0.6369,0.3349106288362303
texts_climate_only_Zone3,UNGA62_2007_MRT_62_2007_CLIMATE.txt,,sentences,1,0.5423,0.5423,0.0
texts_climate_only_Zone3,UNGA62_2007_MUS_62_2007_CLIMATE.txt,,sentences,8,-0.004550000000000005,0.07655,0.5262789564480038
texts_climate_only_Zone3,UNGA62_2007_MWI_62_2007_CLIMATE.txt,,sentences,1,0.6597,0.6597,0.0
texts_climate_only_Zone3,UNGA62_2007_MYS_62_2007_CLIMATE.txt,,sentences,11,0.18814545454545453,0.4019,0.42083156717846665
texts_climate_only_Zone3,UNGA62_2007_NAM_62_2007_CLIMATE.txt,,sentences,7,0.1524142857142857,0.2732,0.2026930150926443
texts_climate_only_Zone3,UNGA62_2007_NER_62_2007_CLIMATE.txt,,sentences,3,0.07300000000000001,0.3612,0.6890829026080001
texts_climate_only_Zone3,UNGA62_2007_NGA_62_2007_CLIMATE.txt,,sentences,5,0.32442,0.4723,0.4084461550804463
texts_climate_only_Zone3,UNGA62_2007_NLD_62_2007_CLIMATE.txt,,sentences,6,0.15831666666666666,0.28175,0.47887600140560627
texts_climate_only_Zone3,UNGA62_2007_NOR_62_2007_CLIMATE.txt,,sentences,10,0.33699,0.36005,0.3153264608306762
texts_climate_only_Zone3,UNGA62_2007_NPL_62_2007_CLIMATE.txt,,sentences,12,0.26516666666666666,0.3902,0.46684818434071496
texts_climate_only_Zone3,UNGA62_2007_NRU_62_2007_CLIMATE.txt,,sentences,4,-0.0002000000000000196,0.1591,0.47872783499604454
texts_climate_only_Zone3,UNGA62_2007_NZL_62_2007_CLIMATE.txt,,sentences,9,0.2429888888888889,0.0772,0.30646633110142035
texts_climate_only_Zone3,UNGA62_2007_OMN_62_2007_CLIMATE.txt,,sentences,1,0.8519,0.8519,0.0
texts_climate_only_Zone3,UNGA62_2007_PAK_62_2007_CLIMATE.txt,,sentences,4,0.10275000000000001,0.1977,0.3988994265475948
texts_climate_only_Zone3,UNGA62_2007_PER_62_2007_CLIMATE.txt,,sentences,5,0.28291999999999995,0.3818,0.32521743741687653
texts_climate_only_Zone3,UNGA62_2007_PHL_62_2007_CLIMATE.txt,,sentences,4,0.7344,0.8098000000000001,0.19689028670810557
texts_climate_only_Zone3,UNGA62_2007_PLW_62_2007_CLIMATE.txt,,sentences,5,0.25602,0.296,0.5178446886857101
texts_climate_only_Zone3,UNGA62_2007_PNG_62_2007_CLIMATE.txt,,sentences,8,0.2416125,0.2732,0.5311049129821245
texts_climate_only_Zone3,UNGA62_2007_POL_62_2007_CLIMATE.txt,,sentences,12,0.12676666666666667,0.1531,0.34793047038484887
texts_climate_only_Zone3,UNGA62_2007_PRT_62_2007_CLIMATE.txt,,sentences,9,0.5687,0.6369,0.23681579808412745
texts_climate_only_Zone3,UNGA62_2007_PRY_62_2007_CLIMATE.txt,,sentences,1,-0.5267,-0.5267,0.0
texts_climate_only_Zone3,UNGA62_2007_QAT_62_2007_CLIMATE.txt,,sentences,1,-0.836,-0.836,0.0
texts_climate_only_Zone3,UNGA62_2007_ROU_62_2007_CLIMATE.txt,,sentences,7,0.3456142857142857,0.5267,0.323524167472502
texts_climate_only_Zone3,UNGA62_2007_RUS_62_2007_CLIMATE.txt,,sentences,2,0.606,0.606,0.26599999999999996
texts_climate_only_Zone3,UNGA62_2007_RWA_62_2007_CLIMATE.txt,,sentences,4,0.0873,0.21670000000000003,0.6296515266399344
texts_climate_only_Zone3,UNGA62_2007_SDN_62_2007_CLIMATE.txt,,sentences,5,0.19637999999999997,0.25,0.41112914953819557
texts_climate_only_Zone3,UNGA62_2007_SEN_62_2007_CLIMATE.txt,,sentences,3,-0.3871,-0.383,0.3177528704302554
texts_climate_only_Zone3,UNGA62_2007_SGP_62_2007_CLIMATE.txt,,sentences,12,0.082025,0.0386,0.3047908111175051
texts_climate_only_Zone3,UNGA62_2007_SLB_62_2007_CLIMATE.txt,,sentences,1,-0.128,-0.128,0.0
texts_climate_only_Zone3,UNGA62_2007_SLE_62_2007_CLIMATE.txt,,sentences,1,-0.9485,-0.9485,0.0
texts_climate_only_Zone3,UNGA62_2007_SLV_62_2007_CLIMATE.txt,,sentences,5,0.21173999999999998,0.2732,0.5544966676184808
texts_climate_only_Zone3,UNGA62_2007_SMR_62_2007_CLIMATE.txt,,sentences,4,-0.10829999999999998,-0.1366,0.5734561447922587
texts_climate_only_Zone3,UNGA62_2007_SRB_62_2007_CLIMATE.txt,,sentences,4,-0.127,-0.011650000000000008,0.3952285098522119
texts_climate_only_Zone3,UNGA62_2007_STP_62_2007_CLIMATE.txt,,sentences,1,0.5187,0.5187,0.0
texts_climate_only_Zone3,UNGA62_2007_SUR_62_2007_CLIMATE.txt,,sentences,4,-0.3008,-0.37195,0.292825895371294
texts_climate_only_Zone3,UNGA62_2007_SVN_62_2007_CLIMATE.txt,,sentences,3,-0.07246666666666667,0.0,0.36992814917975025
texts_climate_only_Zone3,UNGA62_2007_SWE_62_2007_CLIMATE.txt,,sentences,2,-0.037950000000000005,-0.037950000000000005,0.11515
texts_climate_only_Zone3,UNGA62_2007_SWZ_62_2007_CLIMATE.txt,,sentences,4,0.45542499999999997,0.703,0.49866881983436656
texts_climate_only_Zone3,UNGA62_2007_SYC_62_2007_CLIMATE.txt,,sentences,22,0.2942545454545455,0.4491,0.4692921252727082
texts_climate_only_Zone3,UNGA62_2007_TCD_62_2007_CLIMATE.txt,,sentences,3,0.24116666666666667,0.4423,0.5237049126708241
texts_climate_only_Zone3,UNGA62_2007_TGO_62_2007_CLIMATE.txt,,sentences,2,-0.0778,-0.0778,0.052
texts_climate_only_Zone3,UNGA62_2007_THA_62_2007_CLIMATE.txt,,sentences,5,0.23052,0.296,0.2468539276576332
texts_climate_only_Zone3,UNGA62_2007_TJK_62_2007_CLIMATE.txt,,sentences,4,0.419425,0.5902999999999999,0.5209885285445353
texts_climate_only_Zone3,UNGA62_2007_TKM_62_2007_CLIMATE.txt,,sentences,1,0.5984,0.5984,0.0
texts_climate_only_Zone3,UNGA62_2007_TLS_62_2007_CLIMATE.txt,,sentences,1,0.6486,0.6486,0.0
texts_climate_only_Zone3,UNGA62_2007_TON_62_2007_CLIMATE.txt,,sentences,5,0.48319999999999996,0.5267,0.28492531653049014
texts_climate_only_Zone3,UNGA62_2007_TTO_62_2007_CLIMATE.txt,,sentences,12,0.34417499999999995,0.4588,0.4201080181036777
texts_climate_only_Zone3,UNGA62_2007_TUN_62_2007_CLIMATE.txt,,sentences,4,0.261975,0.3715,0.4926166175384261
texts_climate_only_Zone3,UNGA62_2007_TUR_62_2007_CLIMATE.txt,,sentences,4,-0.05635,-0.11315,0.5534168704511998
texts_climate_only_Zone3,UNGA62_2007_TUV_62_2007_CLIMATE.txt,,sentences,25,0.476948,0.5574,0.3278227900802505
texts_climate_only_Zone3,UNGA62_2007_TZA_62_2007_CLIMATE.txt,,sentences,5,0.2373,0.4927,0.5265501267685727
texts_climate_only_Zone3,UNGA62_2007_UGA_62_2007_CLIMATE.txt,,sentences,16,-0.13480625,-0.25870000000000004,0.4671741490985321
texts_climate_only_Zone3,UNGA62_2007_UKR_62_2007_CLIMATE.txt,,sentences,2,0.56465,0.56465,0.007249999999999979
texts_climate_only_Zone3,UNGA62_2007_URY_62_2007_CLIMATE.txt,,sentences,6,-0.33536666666666665,-0.41164999999999996,0.3656085322977144
texts_climate_only_Zone3,UNGA62_2007_USA_62_2007_CLIMATE.txt,,sentences,2,0.44789999999999996,0.44789999999999996,0.04600000000000001
texts_climate_only_Zone3,UNGA62_2007_VAT_62_2007_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone3,UNGA62_2007_VCT_62_2007_CLIMATE.txt,,sentences,8,0.2239,0.4545,0.6018976034177241
texts_climate_only_Zone3,UNGA62_2007_VNM_62_2007_CLIMATE.txt,,sentences,2,0.2106,0.2106,0.6873
texts_climate_only_Zone3,UNGA62_2007_VUT_62_2007_CLIMATE.txt,,sentences,3,0.5367333333333333,0.6908,0.3908337185499168
texts_climate_only_Zone3,UNGA62_2007_WSM_62_2007_CLIMATE.txt,,sentences,13,0.5199769230769231,0.6705,0.373719454947046
texts_climate_only_Zone3,UNGA62_2007_YEM_62_2007_CLIMATE.txt,,sentences,3,-0.14426666666666665,0.0,0.3184754342523489
texts_climate_only_Zone3,UNGA62_2007_ZAF_62_2007_CLIMATE.txt,,sentences,16,-0.003924999999999995,-0.0482,0.4770008772266567
texts_climate_only_Zone3,UNGA62_2007_ZMB_62_2007_CLIMATE.txt,,sentences,16,-0.012893750000000011,0.0,0.36076986513002646
texts_climate_only_Zone3,UNGA62_2007_ZWE_62_2007_CLIMATE.txt,,sentences,3,0.16006666666666666,0.0,0.3019137220391871
texts_climate_only_Zone3,UNGA63_2008_AFG_63_2008_CLIMATE.txt,,sentences,1,-0.9464,-0.9464,0.0
texts_climate_only_Zone3,UNGA63_2008_AGO_63_2008_CLIMATE.txt,,sentences,2,-0.85415,-0.85415,0.07585000000000003
texts_climate_only_Zone3,UNGA63_2008_ALB_63_2008_CLIMATE.txt,,sentences,2,0.2446,0.2446,0.5628
texts_climate_only_Zone3,UNGA63_2008_AND_63_2008_CLIMATE.txt,,sentences,3,0.2315,0.765,0.8035507824649292
texts_climate_only_Zone3,UNGA63_2008_ARE_63_2008_CLIMATE.txt,,sentences,1,0.8271,0.8271,0.0
texts_climate_only_Zone3,UNGA63_2008_ATG_63_2008_CLIMATE.txt,,sentences,9,0.029088888888888904,0.0,0.6248273316052905
texts_climate_only_Zone3,UNGA63_2008_AUS_63_2008_CLIMATE.txt,,sentences,11,0.04451818181818182,0.0,0.15474973237269743
texts_climate_only_Zone3,UNGA63_2008_AUT_63_2008_CLIMATE.txt,,sentences,5,-0.17966,-0.4215,0.6764547364014831
texts_climate_only_Zone3,UNGA63_2008_BDI_63_2008_CLIMATE.txt,,sentences,1,0.4019,0.4019,0.0
texts_climate_only_Zone3,UNGA63_2008_BEL_63_2008_CLIMATE.txt,,sentences,3,0.06496666666666667,0.3612,0.7122521572838904
texts_climate_only_Zone3,UNGA63_2008_BEN_63_2008_CLIMATE.txt,,sentences,3,-0.4463333333333333,-0.5267,0.27453257649240015
texts_climate_only_Zone3,UNGA63_2008_BFA_63_2008_CLIMATE.txt,,sentences,1,0.0,0.0,0.0
texts_climate_only_Zone3,UNGA63_2008_BGD_63_2008_CLIMATE.txt,,sentences,6,0.017183333333333325,-0.0129,0.3722613527109982
texts_climate_only_Zone3,UNGA63_2008_BGR_63_2008_CLIMATE.txt,,sentences,1,0.7351,0.7351,0.0
texts_climate_only_Zone3,UNGA63_2008_BHR_63_2008_CLIMATE.txt,,sentences,6,0.5444333333333333,0.5561499999999999,0.22990871135203977
texts_climate_only_Zone3,UNGA63_2008_BHS_63_2008_CLIMATE.txt,,sentences,5,-0.27752,-0.4601,0.5146470067920341
texts_climate_only_Zone3,UNGA63_2008_BLR_63_2008_CLIMATE.txt,,sentences,5,0.03874000000000001,0.34,0.6378741430721268
texts_climate_only_Zone3,UNGA63_2008_BLZ_63_2008_CLIMATE.txt,,sentences,3,-0.3254333333333333,-0.3874,0.24437771766036462
texts_climate_only_Zone3,UNGA63_2008_BOL_63_2008_CLIMATE.txt,,sentences,2,-0.5734,-0.5734,0.19160000000000002
texts_climate_only_Zone3,UNGA63_2008_BRA_63_2008_CLIMATE.txt,,sentences,2,-0.11475,-0.11475,0.06315
texts_climate_only_Zone3,UNGA63_2008_BRB_63_2008_CLIMATE.txt,,sentences,5,-0.010060000000000003,-0.5267,0.711581755246718
texts_climate_only_Zone3,UNGA63_2008_BTN_63_2008_CLIMATE.txt,,sentences,2,-0.0386,-0.0386,0.0386
texts_climate_only_Zone3,UNGA63_2008_BWA_63_2008_CLIMATE.txt,,sentences,1,-0.9201,-0.9201,0.0
texts_climate_only_Zone3,UNGA63_2008_CAF_63_2008_CLIMATE.txt,,sentences,2,-0.5391,-0.5391,0.31279999999999997
texts_climate_only_Zone3,UNGA63_2008_CAN_63_2008_CLIMATE.txt,,sentences,8,0.5484875,0.67345,0.4241430932995962
texts_climate_only_Zone3,UNGA63_2008_CHE_63_2008_CLIMATE.txt,,sentences,8,0.12895,0.0,0.33195363381050674
texts_climate_only_Zone3,UNGA63_2008_CHL_63_2008_CLIMATE.txt,,sentences,2,-0.0403,-0.0403,0.8922
texts_climate_only_Zone3,UNGA63_2008_CHN_63_2008_CLIMATE.txt,,sentences,1,-0.9628,-0.9628,0.0
texts_climate_only_Zone3,UNGA63_2008_CIV_63_2008_CLIMATE.txt,,sentences,1,0.6705,0.6705,0.0
texts_climate_only_Zone3,UNGA63_2008_CMR_63_2008_CLIMATE.txt,,sentences,2,0.0006500000000000117,0.0006500000000000117,0.43975
texts_climate_only_Zone3,UNGA63_2008_COD_63_2008_CLIMATE.txt,,sentences,3,0.18230000000000005,0.34,0.6240892938247432
texts_climate_only_Zone3,UNGA63_2008_COG_63_2008_CLIMATE.txt,,sentences,3,0.271,0.1761,0.2685329402512846
texts_climate_only_Zone3,UNGA63_2008_COL_63_2008_CLIMATE.txt,,sentences,2,-0.07064999999999999,-0.07064999999999999,0.22375
texts_climate_only_Zone3,UNGA63_2008_CPV_63_2008_CLIMATE.txt,,sentences,2,0.431,0.431,0.4826
texts_climate_only_Zone3,UNGA63_2008_CRI_63_2008_CLIMATE.txt,,sentences,2,-0.05135,-0.05135,0.05135
texts_climate_only_Zone3,UNGA63_2008_CUB_63_2008_CLIMATE.txt,,sentences,3,-0.4989666666666667,-0.7964,0.48537133779772734
texts_climate_only_Zone3,UNGA63_2008_CYP_63_2008_CLIMATE.txt,,sentences,1,-0.6486,-0.6486,0.0
texts_climate_only_Zone3,UNGA63_2008_CZE_63_2008_CLIMATE.txt,,sentences,3,0.2589666666666667,0.3804,0.4813297853054828
texts_climate_only_Zone3,UNGA63_2008_DEU_63_2008_CLIMATE.txt,,sentences,1,-0.7003,-0.7003,0.0
texts_climate_only_Zone3,UNGA63_2008_DMA_63_2008_CLIMATE.txt,,sentences,4,0.07529999999999999,0.1655,0.4930512143783848
texts_climate_only_Zone3,UNGA63_2008_DNK_63_2008_CLIMATE.txt,,sentences,8,0.4862625,0.6308499999999999,0.41679461949952046
texts_climate_only_Zone3,UNGA63_2008_DZA_63_2008_CLIMATE.txt,,sentences,1,-0.7645,-0.7645,0.0
texts_climate_only_Zone3,UNGA63_2008_ECU_63_2008_CLIMATE.txt,,sentences,2,0.0985,0.0985,0.0985
texts_climate_only_Zone3,UNGA63_2008_EGY_63_2008_CLIMATE.txt,,sentences,4,0.1122,0.3243,0.6769873226287182
texts_climate_only_Zone3,UNGA63_2008_ERI_63_2008_CLIMATE.txt,,sentences,1,-0.25,-0.25,0.0
texts_climate_only_Zone3,UNGA63_2008_FIN_63_2008_CLIMATE.txt,,sentences,12,0.20161666666666667,0.26115,0.39791889842306083
texts_climate_only_Zone3,UNGA63_2008_FJI_63_2008_CLIMATE.txt,,sentences,6,-0.07898333333333334,-0.05135,0.2934813419206672
texts_climate_only_Zone3,UNGA63_2008_FRA_63_2008_CLIMATE.txt,,sentences,3,0.1319,0.0,0.2050488234543178
texts_climate_only_Zone3,UNGA63_2008_FSM_63_2008_CLIMATE.txt,,sentences,20,-0.018004999999999993,0.0,0.41406551350601506
texts_climate_only_Zone3,UNGA63_2008_GAB_63_2008_CLIMATE.txt,,sentences,8,0.2255625,0.22615000000000002,0.3602510129670006
texts_climate_only_Zone3,UNGA63_2008_GBR_63_2008_CLIMATE.txt,,sentences,3,0.6828333333333334,0.8225,0.24380194603179214
texts_climate_only_Zone3,UNGA63_2008_GEO_63_2008_CLIMATE.txt,,sentences,1,-0.8885,-0.8885,0.0
texts_climate_only_Zone3,UNGA63_2008_GHA_63_2008_CLIMATE.txt,,sentences,1,-0.8979,-0.8979,0.0
texts_climate_only_Zone3,UNGA63_2008_GMB_63_2008_CLIMATE.txt,,sentences,1,-0.25,-0.25,0.0
texts_climate_only_Zone3,UNGA63_2008_GNB_63_2008_CLIMATE.txt,,sentences,3,0.11069999999999998,0.4215,0.6911894289315099
texts_climate_only_Zone3,UNGA63_2008_GNQ_63_2008_CLIMATE.txt,,sentences,3,0.08183333333333336,0.5106,0.6397455970062544
texts_climate_only_Zone3,UNGA63_2008_GRC_63_2008_CLIMATE.txt,,sentences,2,-0.02785,-0.02785,0.21605000000000002
texts_climate_only_Zone3,UNGA63_2008_GRD_63_2008_CLIMATE.txt,,sentences,10,-0.08131,-0.03395,0.5170171108387033
